latitude,longitude,year,uid
28.91628,9.746909,2020,1942
29.551397,28.536343,2020,1943
18.556494,55.870463,2020,1944
30.488005,47.608356,2020,1945
25.491763,52.387127,2020,1946
24.795182,49.347769,2020,1947
30.863113,27.600935,2020,1948
30.455339,47.66865,2020,1949
15.694841,47.956983,2020,1950
23.190696,55.460075,2020,1951
30.325354,47.724418,2020,1952
32.989627,46.185237,2020,1953
36.867013,43.519676,2020,1954
31.28419,47.715377,2020,1955
31.407029,48.648962,2020,1956
27.149715,49.217714,2020,1957
33.324057,44.571406,2020,1958
30.567872,47.767534,2020,1959
29.230641,19.696617,2020,1960
28.703357,8.939104,2020,1961
31.695374,5.965049,2020,1962
30.975165,5.76191,2020,1963
30.484225,50.484383,2020,1964
28.525916,9.122036,2020,1965
31.514574,49.46303,2020,1966
31.763209,49.156044,2020,1967
28.6823,52.0931,2020,1968
26.756015,12.412079,2020,1969
21.332254,56.699024,2020,1970
25.93787,52.901487,2020,1971
15.819054,45.834241,2020,1972
29.850934,27.947244,2020,1973
22.877952,55.926036,2020,1974
30.891611,49.612069,2020,1975
28.621043,49.631992,2020,1976
31.305984,48.771055,2020,1977
26.635461,51.952609,2020,1978
30.922138,48.859177,2020,1979
30.19947,47.389088,2020,1980
27.643979,22.501521,2020,1981
28.466272,9.056384,2020,1982
25.351441,54.485756,2020,1983
30.241648,50.757068,2020,1984
32.837601,3.239765,2020,1985
31.631086,5.98156,2020,1986
35.123969,44.569142,2020,1987
35.554982,44.267568,2020,1988
25.59979,54.425212,2020,1989
30.75867,27.103525,2020,1990
35.302443,40.445303,2020,1991
28.911402,20.967547,2020,1992
30.039084,47.495608,2020,1993
30.253895,50.74217,2020,1994
25.381857,50.79951,2020,1995
29.509419,51.258575,2020,1996
25.702105,54.30162,2020,1997
34.915589,37.945807,2020,1998
35.407603,44.223165,2020,1999
30.310523,50.684951,2020,2000
29.000808,48.017999,2020,2001
30.946776,49.184544,2020,2002
30.670733,26.367589,2020,2003
32.160572,49.065677,2020,2004
30.675113,47.328443,2020,2005
31.353459,47.856776,2020,2006
18.6876,55.505666,2020,2007
31.248291,49.167265,2020,2008
18.171918,55.253945,2020,2009
31.278995,48.881643,2020,2010
29.476391,49.391494,2020,2011
36.936298,42.130472,2020,2012
30.933864,27.555354,2020,2013
27.876643,33.687208,2020,2014
30.573278,49.934429,2020,2015
29.010917,47.665744,2020,2016
15.399048,46.790157,2020,2017
26.784743,49.955532,2020,2018
26.582376,51.926611,2020,2019
28.852627,9.918279,2020,2020
31.86471,6.169206,2020,2021
30.611318,8.262493,2020,2022
31.240189,48.987065,2020,2023
30.347328,50.304433,2020,2024
27.798537,0.462486,2020,2025
24.042099,49.198427,2020,2026
30.895587,27.344006,2020,2027
30.537964,28.493527,2020,2028
31.693073,47.254942,2020,2029
36.91431,41.895879,2020,2030
33.849082,12.031485,2020,2031
25.930871,49.699685,2020,2032
29.979151,27.789344,2020,2033
26.590238,51.99988,2020,2034
19.265711,56.178222,2020,2035
32.554252,3.167276,2020,2036
28.711184,21.382154,2020,2037
22.609306,54.058957,2020,2038
26.043047,50.566523,2020,2039
30.340794,47.657542,2020,2040
29.561603,28.822712,2020,2041
25.189541,53.206828,2020,2042
29.021581,47.586503,2020,2043
30.987886,49.593963,2020,2044
36.941558,42.171753,2020,2045
35.4183,44.219649,2020,2046
23.311724,54.17896,2020,2047
30.390279,49.860496,2020,2048
31.494887,5.845644,2020,2049
29.030028,7.519342,2020,2050
34.894532,43.806223,2020,2051
30.909832,27.218075,2020,2052
26.035085,50.558349,2020,2053
32.349418,47.428292,2020,2054
20.375395,55.934607,2020,2055
31.209409,49.217612,2020,2056
30.970155,5.754841,2020,2057
25.680992,49.409491,2020,2058
27.485705,52.641827,2020,2059
28.890009,9.951618,2020,2060
30.28114,47.3464,2020,2061
31.027652,47.705813,2020,2062
15.61286,46.015259,2020,2063
35.380382,40.304656,2020,2064
28.650891,7.684939,2020,2065
29.855903,28.525471,2020,2066
19.374853,56.498913,2020,2067
31.750411,5.227029,2020,2068
22.524325,54.050149,2020,2069
27.544405,52.563159,2020,2070
31.754754,6.142974,2020,2071
29.883683,47.78973,2020,2072
15.332609,46.846015,2020,2073
29.711382,19.713827,2020,2074
35.772471,43.995757,2020,2075
28.542349,32.933098,2020,2076
23.545139,53.323451,2020,2077
20.558379,56.420325,2020,2078
27.926726,9.105826,2020,2079
27.735614,9.180174,2020,2080
24.791577,49.410206,2020,2081
30.760524,5.453165,2020,2082
31.649491,49.268838,2020,2083
21.943735,56.034641,2020,2084
26.636631,52.222427,2020,2085
30.811918,27.314502,2020,2086
29.037678,20.78594,2020,2087
27.998232,48.738771,2020,2088
31.325091,32.143088,2020,2089
15.566953,45.796935,2020,2090
15.59451,49.129564,2020,2091
23.850144,53.654953,2020,2092
22.781552,55.814824,2020,2093
15.716317,48.799553,2020,2094
27.702381,9.174058,2020,2095
25.985001,53.161204,2020,2096
28.944434,10.021912,2020,2097
28.714549,8.948078,2020,2098
19.335357,56.470011,2020,2099
27.722527,9.879169,2020,2100
24.855839,53.621382,2020,2101
27.929903,52.195297,2020,2102
23.832577,53.626413,2020,2103
30.854735,26.622406,2020,2104
24.764727,50.234234,2020,2105
28.865395,9.935574,2020,2106
34.910232,43.431939,2020,2107
25.634608,50.105989,2020,2108
28.190144,9.804702,2020,2109
36.45808,41.281118,2020,2110
33.721991,46.298349,2020,2111
26.726184,52.07137,2020,2112
29.654648,28.358287,2020,2113
31.059632,8.016207,2020,2114
28.864701,9.923308,2020,2115
34.608125,37.901932,2020,2116
29.054426,20.783004,2020,2117
32.347595,47.458697,2020,2118
25.43845,49.362129,2020,2119
18.012841,54.57237,2020,2120
28.963332,33.183617,2020,2121
22.441972,56.700035,2020,2122
28.382308,49.255073,2020,2123
31.70251,9.243511,2020,2124
31.141178,47.871916,2020,2125
29.756044,28.003887,2020,2126
28.870291,21.221503,2020,2127
30.835243,49.760476,2020,2128
31.464079,5.938576,2020,2129
34.041766,45.444809,2020,2130
24.607052,54.150618,2020,2131
36.963658,42.082448,2020,2132
29.570731,19.623032,2020,2133
30.936348,49.844418,2020,2134
28.159976,21.224348,2020,2135
36.746692,43.498701,2020,2136
30.438632,49.11579,2020,2137
28.942799,47.965641,2020,2138
30.458842,49.093522,2020,2139
22.80247,55.849943,2020,2140
30.482663,25.840911,2020,2141
27.582413,22.403077,2020,2142
30.824446,26.469998,2020,2143
29.851156,47.744682,2020,2144
25.625005,50.066156,2020,2145
31.096353,26.619607,2020,2146
28.72933,32.820948,2020,2147
22.539627,53.923469,2020,2148
25.42115,50.133413,2020,2149
26.70057,12.452313,2020,2150
25.251962,48.103516,2020,2151
27.472285,33.621742,2020,2152
26.531439,51.948765,2020,2153
30.704884,26.979087,2020,2154
25.175593,47.52175,2020,2155
23.277199,54.229093,2020,2156
27.811667,22.432224,2020,2157
26.626306,51.986032,2020,2158
31.960525,5.216326,2020,2159
25.594981,50.025885,2020,2160
31.090673,26.613027,2020,2161
30.424791,47.444184,2020,2162
30.783953,5.509275,2020,2163
22.927489,55.804467,2020,2164
18.326241,55.680725,2020,2165
29.669685,6.72458,2020,2166
22.161701,57.045376,2020,2167
24.825445,49.195517,2020,2168
30.764733,49.988408,2020,2169
32.289139,10.974613,2020,2170
32.159966,6.599423,2020,2171
28.83506,22.108308,2020,2172
27.892924,33.553151,2020,2173
30.996595,49.95167,2020,2174
30.180733,7.689495,2020,2175
32.905602,3.373327,2020,2176
30.388687,7.90613,2020,2177
30.562155,50.014555,2020,2178
36.311834,43.754233,2020,2179
28.734046,9.152809,2020,2180
31.414154,31.363766,2020,2181
29.842459,47.846536,2020,2182
24.882663,49.192258,2020,2183
30.414017,48.09305,2020,2184
29.877203,47.726501,2020,2185
23.837676,53.664869,2020,2186
31.316915,48.777837,2020,2187
24.701755,50.259802,2020,2188
30.194687,50.926207,2020,2189
36.130905,43.786318,2020,2190
31.002972,10.062161,2020,2191
36.463895,60.850449,2020,2192
30.618544,26.705864,2020,2193
28.120931,33.279395,2020,2194
31.405991,48.63732,2020,2195
33.488466,44.343127,2020,2196
20.999754,57.610362,2020,2197
26.728094,52.02724,2020,2198
36.10076,43.629497,2020,2199
27.804035,33.57791,2020,2200
31.336051,6.057284,2020,2201
24.791242,49.182299,2020,2202
28.049078,33.347825,2020,2203
24.00848,48.715947,2020,2204
26.432758,11.850003,2020,2205
31.39911,10.022074,2020,2206
29.115799,53.211431,2020,2207
30.625897,26.943111,2020,2208
30.47495,6.473572,2020,2209
22.328018,56.471484,2020,2210
31.178342,8.104847,2020,2211
28.985405,47.986946,2020,2212
26.309587,52.544673,2020,2213
27.526515,9.624074,2020,2214
28.695093,22.374915,2020,2215
29.329909,49.493725,2020,2216
30.427084,49.100353,2020,2217
37.012217,41.584763,2020,2218
25.527827,49.216577,2020,2219
23.978997,38.226908,2020,2220
24.212727,54.142395,2020,2221
30.978058,49.513631,2020,2222
22.670981,56.246743,2020,2223
26.056265,50.565034,2020,2224
28.431453,7.513914,2020,2225
22.674613,54.130291,2020,2226
37.054494,42.133828,2020,2227
34.938372,37.992661,2020,2228
30.209093,50.801189,2020,2229
30.380077,50.612807,2020,2230
34.295535,11.404266,2020,2231
27.101205,49.311219,2020,2232
15.375351,46.836923,2020,2233
15.584936,46.165144,2020,2234
19.350641,56.490057,2020,2235
35.67723,44.067146,2020,2236
28.620395,9.787512,2020,2237
29.600212,28.619595,2020,2238
26.722816,52.10313,2020,2239
28.975799,17.465677,2020,2240
29.02215,48.012223,2020,2241
37.080664,42.498502,2020,2242
31.018261,47.32708,2020,2243
26.017716,50.566835,2020,2244
28.469882,7.513211,2020,2245
29.633237,28.716928,2020,2246
27.845853,50.369362,2020,2247
28.028881,33.777094,2020,2248
28.612823,7.50191,2020,2249
28.784856,22.459832,2020,2250
24.890158,49.210093,2020,2251
26.861504,48.746077,2020,2252
26.780846,49.999159,2020,2253
20.987517,56.774225,2020,2254
27.98461,19.905154,2020,2255
21.460735,57.245942,2020,2256
31.674834,47.454839,2020,2257
29.857531,47.800293,2020,2258
15.824537,48.955576,2020,2259
29.788029,28.552379,2020,2260
26.447158,51.974762,2020,2261
37.13589,42.793144,2020,2262
30.896348,5.584997,2020,2263
34.518928,51.245391,2020,2264
31.016972,47.312191,2020,2265
25.235614,49.337434,2020,2266
28.414128,7.544365,2020,2267
22.871694,55.612774,2020,2268
28.659934,7.912399,2020,2269
35.582856,44.250161,2020,2270
29.395808,30.945952,2020,2271
31.402496,31.59852,2020,2272
29.863125,47.77393,2020,2273
29.292768,49.548686,2020,2274
30.03164,28.230795,2020,2275
25.423895,49.244803,2020,2276
27.300237,49.687469,2020,2277
30.476667,47.741307,2020,2278
30.799654,49.746839,2020,2279
30.554509,47.393599,2020,2280
24.877363,53.073149,2020,2281
26.658949,52.142404,2020,2282
29.822902,47.756948,2020,2283
24.662704,49.144001,2020,2284
30.306023,26.04178,2020,2285
19.91685,58.085073,2020,2286
28.161948,34.872426,2020,2287
21.375226,56.718076,2020,2288
29.215233,21.644515,2020,2289
29.828105,50.271135,2020,2290
23.049583,47.236318,2020,2291
28.491621,49.7372,2020,2292
21.400984,57.874731,2020,2293
33.872927,2.659959,2020,2294
26.031807,11.977522,2020,2295
33.715029,45.899843,2020,2296
28.055997,19.911932,2020,2297
32.22819,44.25236,2020,2298
24.118352,49.117207,2020,2299
26.670172,52.01372,2020,2300
36.119223,40.818454,2020,2301
30.118538,47.754413,2020,2302
17.99773,55.162093,2020,2303
28.141865,9.491975,2020,2304
25.004292,50.475412,2020,2305
24.828563,53.621781,2020,2306
27.668048,9.879267,2020,2307
31.233948,48.968722,2020,2308
30.949666,49.881688,2020,2309
30.004959,27.870017,2020,2310
27.735404,52.198753,2020,2311
32.83975,44.29236,2020,2312
29.991617,47.47244,2020,2313
26.234423,50.748798,2020,2314
29.638586,28.1092,2020,2315
25.666665,50.094448,2020,2316
25.498639,54.307189,2020,2317
25.448576,50.787408,2020,2318
29.006645,47.745912,2020,2319
27.663676,33.581442,2020,2320
30.219005,50.78693,2020,2321
31.006315,49.935864,2020,2322
25.003965,49.384399,2020,2323
28.721759,7.521397,2020,2324
30.155267,50.422163,2020,2325
28.115519,33.288309,2020,2326
28.892938,10.022604,2020,2327
30.407225,6.543019,2020,2328
22.432343,53.966777,2020,2329
25.965246,50.541499,2020,2330
31.519399,44.559156,2020,2331
29.616349,28.628336,2020,2332
24.854131,53.70165,2020,2333
25.937475,49.71508,2020,2334
26.721304,52.353609,2020,2335
36.952241,41.658885,2020,2336
24.061993,54.320108,2020,2337
29.069844,49.477055,2020,2338
23.178313,55.497186,2020,2339
36.208722,43.575303,2020,2340
33.444064,44.261672,2020,2341
37.025199,42.270956,2020,2342
29.795807,47.883096,2020,2343
35.347411,39.773438,2020,2344
31.937718,49.33713,2020,2345
24.503056,49.098053,2020,2346
29.086368,2.214195,2020,2347
30.826032,8.029656,2020,2348
31.921503,49.34899,2020,2349
26.053898,50.539852,2020,2350
36.122827,41.045171,2020,2351
36.314444,43.741801,2020,2352
33.023181,3.211527,2020,2353
26.81809,52.235913,2020,2354
33.029525,46.014561,2020,2355
26.166455,49.759613,2020,2356
28.399293,49.305377,2020,2357
19.582078,55.754565,2020,2358
26.533481,51.972523,2020,2359
29.027127,47.989817,2020,2360
35.510985,44.375531,2020,2361
18.020095,55.257969,2020,2362
36.916566,43.56895,2020,2363
26.209729,52.339996,2020,2364
28.891911,20.960544,2020,2365
21.409621,55.746597,2020,2366
36.918207,41.879716,2020,2367
29.751852,27.918008,2020,2368
28.969115,33.13123,2020,2369
29.591721,28.171135,2020,2370
23.770174,49.454269,2020,2371
28.476446,47.069403,2020,2372
28.116975,33.240432,2020,2373
28.711068,21.453645,2020,2374
25.609477,50.052395,2020,2375
29.80169,29.484573,2020,2376
25.749172,54.624835,2020,2377
36.991979,42.002675,2020,2378
30.546136,47.407377,2020,2379
27.906796,52.268011,2020,2380
29.527622,28.441089,2020,2381
30.753958,26.974416,2020,2382
36.948852,42.1316,2020,2383
30.066492,50.894874,2020,2384
25.964304,49.230146,2020,2385
31.329761,6.03709,2020,2386
29.886262,30.028052,2020,2387
23.277345,54.260449,2020,2388
23.824954,53.609016,2020,2389
30.395769,50.613798,2020,2390
34.310248,11.411205,2020,2391
31.404647,9.85366,2020,2392
27.73142,9.15815,2020,2393
33.016712,3.224401,2020,2394
24.762208,50.192179,2020,2395
26.720163,52.136285,2020,2396
20.026749,56.149652,2020,2397
27.707734,52.245694,2020,2398
29.500545,12.971816,2020,2399
28.277674,33.319281,2020,2400
31.654162,47.532964,2020,2401
28.839055,22.644024,2020,2402
29.89824,47.724059,2020,2403
37.081533,42.481688,2020,2404
21.668694,56.651105,2020,2405
25.985824,50.567389,2020,2406
35.175096,38.431568,2020,2407
36.4583,42.669419,2020,2408
30.88791,5.633779,2020,2409
28.175188,33.489369,2020,2410
28.882921,47.732195,2020,2411
28.373784,49.185003,2020,2412
19.259719,56.465469,2020,2413
26.617741,52.069401,2020,2414
21.293683,57.098053,2020,2415
30.475218,49.092908,2020,2416
34.880441,37.906085,2020,2417
26.408202,52.119615,2020,2418
26.462673,52.255475,2020,2419
29.510153,20.201142,2020,2420
31.906422,49.268677,2020,2421
15.543053,45.95531,2020,2422
30.707669,49.538337,2020,2423
31.24176,45.255636,2020,2424
34.572431,37.19797,2020,2425
33.302884,9.234992,2020,2426
26.775932,52.153148,2020,2427
21.891036,56.847016000000004,2020,2428
34.888093,10.550134,2020,2429
22.34596,56.434364,2020,2430
27.887917,52.30948,2020,2431
31.076534,49.365225,2020,2432
30.478989,47.624432,2020,2433
28.384045,49.236047,2020,2434
28.101758,19.251829,2020,2435
31.907318,49.342094,2020,2436
24.855797,53.712164,2020,2437
35.563846,44.284556,2020,2438
36.14394,43.767162,2020,2439
25.194691,49.352619,2020,2440
27.89373,52.118831,2020,2441
33.404344,44.839631,2020,2442
26.725423,51.917532,2020,2443
36.451315,41.265724,2020,2444
27.691834,52.212896,2020,2445
29.034376,47.541073,2020,2446
21.337155,57.801619,2020,2447
38.058298,46.15374,2020,2448
36.148482,43.778551,2020,2449
25.458593,49.980009,2020,2450
26.007064,50.549893,2020,2451
25.561336,49.943101,2020,2452
36.721633,42.59881,2020,2453
30.832351,27.005919,2020,2454
21.937146,57.074206,2020,2455
24.697106,44.972521,2020,2456
27.553425,52.545166,2020,2457
21.329693,57.779402,2020,2458
29.884503,31.094083,2020,2459
28.456994,7.51778,2020,2460
35.13762,44.825863,2020,2461
23.571137,53.316301,2020,2462
31.882403,5.969737,2020,2463
30.738831,27.715618,2020,2464
27.840117,33.576903,2020,2465
15.34783,46.03688,2020,2466
37.076728,42.578147,2020,2467
31.914964,49.382099,2020,2468
27.718153,52.229455,2020,2469
29.790534,30.573435,2020,2470
29.190539,21.428457,2020,2471
26.688244,52.285362,2020,2472
25.145377,50.840506,2020,2473
18.710099,55.343095,2020,2474
26.51079,52.203978,2020,2475
35.683225,43.899531,2020,2476
25.287039,50.797216,2020,2477
29.476386,20.033755,2020,2478
23.244438,54.142653,2020,2479
24.95327,47.064331,2020,2480
18.435273,55.793484,2020,2481
28.467365,47.058496,2020,2482
15.381701,46.809252,2020,2483
28.153276,8.967717,2020,2484
22.292264,56.527264,2020,2485
21.728992,57.322853,2020,2486
30.159114,47.433018,2020,2487
29.024693,47.546451,2020,2488
25.671248,49.593866,2020,2489
29.108782,9.666871,2020,2490
21.670899,56.637085,2020,2491
27.943269,52.075463,2020,2492
27.409432,8.838679,2020,2493
30.958833,27.511058,2020,2494
15.852148,48.991809,2020,2495
15.09124,46.730001,2020,2496
27.146596,8.806655,2020,2497
27.639444,9.867447,2020,2498
29.941576,50.839724,2020,2499
28.1477,-0.134952,2020,2500
28.949143,47.951752,2020,2501
28.733068,9.820121,2020,2502
30.692892,26.972605,2020,2503
21.212929,56.412794,2020,2504
28.212074,-0.158172,2020,2505
26.764876,52.306987,2020,2506
28.757147,22.796101,2020,2507
31.388929,10.606609,2020,2508
25.267651999999998,50.808805,2020,2509
26.701952,52.184146,2020,2510
27.344444,56.427085,2020,2511
25.999401,50.532275,2020,2512
28.714468,9.094749,2020,2513
22.316472,56.480649,2020,2514
26.844434,52.374732,2020,2515
26.767448,51.978333,2020,2516
30.463905,50.481905,2020,2517
22.143069,56.020591,2020,2518
28.537869,52.779944,2020,2519
30.718378,27.674734,2020,2520
32.453617,47.298045,2020,2521
21.002265,56.534399,2020,2522
29.917039,50.878203,2020,2523
27.572994,22.340666,2020,2524
24.930222,50.297528,2020,2525
27.529371,53.286639,2020,2526
26.062172,50.549231,2020,2527
28.308526,49.521047,2020,2528
30.499984,50.446653,2020,2529
31.905905,49.362096,2020,2530
24.313195,49.062682,2020,2531
24.26057,48.108813,2020,2532
20.677792,55.479993,2020,2533
26.690639,52.394423,2020,2534
29.270401,49.569852,2020,2535
28.208534,19.913668,2020,2536
31.036678,49.822425,2020,2537
27.944771,22.383562,2020,2538
30.310927,50.282741,2020,2539
25.860083,49.831594,2020,2540
36.203162,43.719784,2020,2541
21.900643,56.517259,2020,2542
23.662786,54.350546,2020,2543
32.518578,9.687481,2020,2544
32.173453,4.744635,2020,2545
27.895749,22.388481,2020,2546
27.78185,0.631329,2020,2547
29.709618,19.874698,2020,2548
22.876563,55.373521,2020,2549
27.669708,33.665594,2020,2550
28.598452,9.116992,2020,2551
28.247222,33.253703,2020,2552
30.600466,47.349701,2020,2553
28.374532,48.904204,2020,2554
18.646892,55.420914,2020,2555
35.677347,45.015524,2020,2556
37.25529,9.883171,2020,2557
36.690958,44.0705,2020,2558
22.782098,54.728582,2020,2559
30.477333,50.497274,2020,2560
30.574651,47.283767,2020,2561
27.900603,52.28674,2020,2562
36.949586,41.688098,2020,2563
36.106292,40.872485,2020,2564
25.873054,49.241056,2020,2565
30.53893,47.575577,2020,2566
23.529782,53.290355,2020,2567
19.353718,56.170589,2020,2568
24.374789,48.329572,2020,2569
25.036044,49.269462,2020,2570
21.24618,56.347237,2020,2571
27.635764000000002,33.705573,2020,2572
28.925533,21.505704,2020,2573
27.716286,9.914718,2020,2574
25.311742,49.337794,2020,2575
24.797033,45.825781,2020,2576
35.211835,1.378329,2020,2577
27.716355,52.241753,2020,2578
18.699514,55.495603,2020,2579
24.382013,48.325328,2020,2580
27.670831,22.494296,2020,2581
35.196541,40.085923,2020,2582
21.456787,56.968581,2020,2583
28.155954,49.997081,2020,2584
27.683495,52.212767,2020,2585
30.578195,41.980788,2020,2586
30.402458,47.589454,2020,2587
31.376177,48.710641,2020,2588
29.190184,21.529825,2020,2589
24.766488,49.276353,2020,2590
22.979162,46.832396,2020,2591
18.126637,55.230636,2020,2592
36.984157,41.614351,2020,2593
25.055591,55.66908,2020,2594
31.657967,5.90587,2020,2595
29.048269,47.583702,2020,2596
30.015942,47.539523,2020,2597
24.979673,55.618807,2020,2598
31.893584,5.919383,2020,2599
30.022098,27.835896,2020,2600
28.755587,9.121404,2020,2601
30.249078,50.853202,2020,2602
24.071241,49.055014,2020,2603
23.294144,54.240771,2020,2604
24.020538,48.11305,2020,2605
34.562272,37.200266,2020,2606
25.528899,53.182897,2020,2607
28.873925,47.95309,2020,2608
31.667884,47.473554,2020,2609
28.905439,47.736857,2020,2610
36.529526,43.976292,2020,2611
25.648183,49.343815,2020,2612
30.39414,50.62618,2020,2613
33.479284,48.23299,2020,2614
32.142227,49.196222,2020,2615
31.903904,49.332664,2020,2616
27.692098,52.204395,2020,2617
30.662006,50.329783,2020,2618
30.347709,50.627714,2020,2619
24.794111,49.211504,2020,2620
24.718892,49.236386,2020,2621
30.296471,50.089136,2020,2622
22.327248,56.489861,2020,2623
28.868441,33.178113,2020,2624
26.905435,0.09007,2020,2625
31.216638,48.497027,2020,2626
26.788696,50.0175,2020,2627
30.490619,50.466544,2020,2628
36.483538,60.900446,2020,2629
21.476337,56.585051,2020,2630
24.482368,48.131636,2020,2631
30.703198,47.333291,2020,2632
31.668143,6.009325,2020,2633
36.960952,42.052176,2020,2634
28.515583,19.868902,2020,2635
32.525712,6.693765,2020,2636
21.167686,55.837102,2020,2637
28.821675,33.205435,2020,2638
28.018308,33.424416,2020,2639
29.92981,47.733153,2020,2640
33.751502,12.682307,2020,2641
32.597225,47.54397,2020,2642
29.756911,31.428823,2020,2643
27.80845,48.865289,2020,2644
35.621733,44.032961,2020,2645
24.029092,48.122209,2020,2646
29.935403,47.738598,2020,2647
30.624133,28.829643,2020,2648
27.74207,9.919024,2020,2649
27.710875,9.884189,2020,2650
30.79272,30.959313,2020,2651
25.319741,53.469648,2020,2652
34.753933,45.187172,2020,2653
28.527738,20.790408,2020,2654
31.551294,9.615018,2020,2655
30.445621,50.49623,2020,2656
30.47125,47.632941,2020,2657
30.937047,8.441446,2020,2658
31.05378,47.271192,2020,2659
24.850435,49.312116,2020,2660
26.744715,52.207381,2020,2661
31.494047,9.49375,2020,2662
30.221386,7.802282,2020,2663
26.475604,52.322981,2020,2664
30.1148,50.33711,2020,2665
21.434692,56.103682,2020,2666
30.38809,50.569448,2020,2667
21.834376,56.681651,2020,2668
35.81185,43.834858,2020,2669
25.760204,49.24439,2020,2670
30.87924,47.357866,2020,2671
26.875163,52.185312,2020,2672
31.671583,5.816726,2020,2673
29.883148,47.841484,2020,2674
21.258978,56.364312,2020,2675
30.41349,50.538007,2020,2676
31.028323,48.137573,2020,2677
34.773815,45.154312,2020,2678
35.309647,39.850517,2020,2679
26.477796,52.029454,2020,2680
25.621716,49.990811,2020,2681
23.956746,49.027888,2020,2682
25.258501,49.245981,2020,2683
24.846814,53.659674,2020,2684
25.624434,49.369383,2020,2685
28.973503,30.910204,2020,2686
24.457168,48.561501,2020,2687
28.749291,32.75328,2020,2688
31.025099,47.237893,2020,2689
18.325391,55.088597,2020,2690
31.869302,49.109503,2020,2691
35.416197,44.192539,2020,2692
31.228413,8.18248,2020,2693
31.588581,6.028521,2020,2694
29.252875,21.548015,2020,2695
30.156149,19.749143,2020,2696
28.912415,47.98254,2020,2697
28.970869,47.903162,2020,2698
19.120733,56.073765,2020,2699
26.554668,52.336828,2020,2700
30.762228,47.349289,2020,2701
30.237314,41.179101,2020,2702
30.410549,50.591322,2020,2703
35.679466,43.912312,2020,2704
33.365095,8.548467,2020,2705
22.131411,56.062617,2020,2706
29.940303,47.910237,2020,2707
30.811499,26.316604,2020,2708
28.530779,32.944352,2020,2709
23.977802,48.066819,2020,2710
28.134737,9.812155,2020,2711
27.181035,2.511705,2020,2712
31.674081,47.518431,2020,2713
30.775071,27.181474,2020,2714
37.081564,42.534626,2020,2715
25.129856,49.222839,2020,2716
25.285792,50.061349,2020,2717
36.893695,45.703435,2020,2718
27.663212,52.243954,2020,2719
29.970961,47.683054,2020,2720
28.172353,19.144038,2020,2721
29.807271,27.730782,2020,2722
30.36203,27.361882,2020,2723
25.744178,49.494739,2020,2724
28.490584,7.505045,2020,2725
26.930691,52.134092,2020,2726
23.91936,53.712042,2020,2727
20.881133,57.602991,2020,2728
36.931026,41.920872,2020,2729
26.630403,52.354722,2020,2730
27.616754,9.872256,2020,2731
28.284817,19.923303,2020,2732
22.112509,56.046122,2020,2733
29.980433,50.721554,2020,2734
30.183211,50.371252,2020,2735
31.621711,6.091218,2020,2736
30.029243,27.521547,2020,2737
27.692335,9.88582,2020,2738
23.140639,55.463283,2020,2739
28.504064,49.679625,2020,2740
31.016542,47.345753,2020,2741
30.374198,50.592443,2020,2742
24.810535,49.223079,2020,2743
30.390924,50.585689,2020,2744
30.068018,50.677196,2020,2745
25.275431,55.435442,2020,2746
15.320764,46.810666,2020,2747
29.887378000000002,47.858096,2020,2748
31.057746,47.287414,2020,2749
30.084274,50.54158,2020,2750
15.238071,45.822781,2020,2751
31.484995,9.541167,2020,2752
30.618388,50.388156,2020,2753
36.517677,60.885595,2020,2754
34.601932,10.586216,2020,2755
21.197882,55.798464,2020,2756
34.747075,11.094797,2020,2757
25.518551,49.986031,2020,2758
28.764822,9.11498,2020,2759
31.587418,6.054175,2020,2760
30.550136,50.488392,2020,2761
24.975525,49.413141,2020,2762
25.357426,49.349982,2020,2763
35.645282,44.004255,2020,2764
28.484493,32.993478,2020,2765
36.535176,60.830086,2020,2766
24.859212,49.264739,2020,2767
31.782533,8.586729,2020,2768
25.611498,48.881835,2020,2769
30.114874,50.356612,2020,2770
31.648486,9.17156,2020,2771
24.08353,49.182335,2020,2772
25.990068,50.545723,2020,2773
36.999094,41.514145,2020,2774
28.377173,33.064721,2020,2775
28.936038,47.948966,2020,2776
28.487499,49.762055,2020,2777
33.490845,44.229927000000004,2020,2778
21.401058,56.333158,2020,2779
29.597424,21.056974,2020,2780
30.826487,41.758139,2020,2781
23.843839,49.117893,2020,2782
30.136636,50.443073,2020,2783
25.338409,49.33828,2020,2784
31.188345,6.788845,2020,2785
30.304961,47.370743,2020,2786
22.852793,55.39334,2020,2787
33.033027,46.138353,2020,2788
25.608261,49.381502,2020,2789
23.994544,48.066754,2020,2790
21.387458,56.258064,2020,2791
30.176333,50.410155,2020,2792
34.687074,10.627331999999999,2020,2793
37.080017,42.452634,2020,2794
26.073405,50.584843,2020,2795
21.404345,56.417042,2020,2796
33.916763,10.070154,2020,2797
21.690809,56.778532,2020,2798
24.406822,49.085994,2020,2799
31.057775,47.262731,2020,2800
35.583552,44.351665,2020,2801
25.721077,49.434174,2020,2802
24.091886,49.128111,2020,2803
24.475842,43.381319,2020,2804
37.031735,42.169461,2020,2805
35.98309,43.803736,2020,2806
18.645792,55.428802,2020,2807
28.135495,49.998431,2020,2808
36.701553,57.205514,2020,2809
29.39406,21.196613,2020,2810
29.277095,21.373389,2020,2811
21.513304,56.595783,2020,2812
25.496272,50.790393,2020,2813
